Test Method=tm1(), Test Class=CTest [JUNIT3], References={CTest.c:C, var3:boolean, var1:boolean, var1:boolean, CTest.c:C, var1:boolean, var3:boolean, var1:boolean, var3:boolean, CTest.c:C, }, Invocations={C.C():void, CTest.thm3(java.lang.String, boolean):void, CTest.thm3(java.lang.String, boolean):void, C.m1(java.lang.String):boolean, C.m2(java.lang.String, java.lang.String):UNKNOWNP.UNKNOWN, CTest.thm2(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm2(java.lang.String):void, }, Assertions={fail, }
id=3623 rank=1 score=2.860 fqn=org.exist.xmldb.test.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=3839 rank=1 score=2.860 fqn=org.exist.xmldb.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=13586 rank=3 score=2.612 fqn=de.schlund.pfixxml.util.XmlTest heuristics={A:1.000, R:1.000, K:0.612}
id=3815 rank=4 score=2.576 fqn=org.exist.xmldb.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3575 rank=4 score=2.576 fqn=org.exist.xmldb.test.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3831 rank=6 score=2.525 fqn=org.exist.xmldb.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=3609 rank=6 score=2.525 fqn=org.exist.xmldb.test.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=5082 rank=8 score=2.515 fqn=test.org.softnetwork.xml.sax.helpers.TestSaxReader heuristics={A:1.000, R:1.000, K:0.515}
id=19478 rank=9 score=2.470 fqn=fll.web.FullTournamentTest heuristics={A:1.000, R:1.000, K:0.470}
id=5564 rank=10 score=2.443 fqn=org.joda.time.TestDateTimeComparator heuristics={A:1.000, R:1.000, K:0.443}
id=12636 rank=11 score=2.325 fqn=org.dhmp.util.BasicHierarchicalMapTest heuristics={A:1.000, R:1.000, K:0.325}
id=12229 rank=12 score=2.301 fqn=Run_Time.TypeCheckTest heuristics={A:1.000, R:1.000, K:0.301}
id=6987 rank=13 score=2.299 fqn=datadog.sessions.JdbcTransactionTest heuristics={A:1.000, R:1.000, K:0.299}
id=14107 rank=14 score=2.290 fqn=org.openjf.BoardContainerTest heuristics={A:1.000, R:1.000, K:0.290}
id=5491 rank=15 score=2.279 fqn=org.joda.time.convert.TestConverterManager heuristics={A:1.000, R:1.000, K:0.279}
id=3582 rank=16 score=2.265 fqn=org.exist.xmldb.test.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=3820 rank=16 score=2.265 fqn=org.exist.xmldb.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=18623 rank=18 score=2.208 fqn=org.lockss.exporter.biblio.TestBibliographicOrderScorer heuristics={A:1.000, R:1.000, K:0.208}
id=8618 rank=19 score=2.196 fqn=quickfix.SessionScheduleTest heuristics={A:1.000, R:1.000, K:0.196}
id=4442 rank=20 score=2.188 fqn=tests.org.ntropa.build.html.MarkedUpHtmlParserTest heuristics={A:1.000, R:1.000, K:0.188}
id=15030 rank=21 score=2.185 fqn=org.jaxlib.junit.XTestCase heuristics={A:1.000, R:1.000, K:0.185}
id=8456 rank=22 score=2.184 fqn=quickfix.MessageTest heuristics={A:1.000, R:1.000, K:0.184}
id=14724 rank=23 score=2.000 fqn=com.zimbra.qa.unittest.TestTags heuristics={A:1.000, R:1.000}
id=18749 rank=265 score=1.000 fqn=com.abbhsoft.trainingschedular.serviceImpl.UserServiceImplTest heuristics={A:1.000}
id=2742 rank=265 score=1.000 fqn=net.sourceforge.cobertura.reporting.ComplexityCalculatorTest heuristics={A:1.000}
id=4056 rank=265 score=1.000 fqn=br.com.jera.libelula.dao.DisciplinaDaoTest heuristics={A:1.000}
id=5543 rank=265 score=1.000 fqn=org.joda.time.TestTimeOfDay_Properties heuristics={A:1.000}
id=6858 rank=265 score=1.000 fqn=datadog.services.ClassServiceTest heuristics={A:1.000}
id=7717 rank=265 score=1.000 fqn=com.kneobase.extractors.PdfBuilderTest heuristics={A:1.000}
id=9401 rank=265 score=1.000 fqn=org.acegisecurity.acl.basic.NamedEntityObjectIdentityTests heuristics={A:1.000}
id=10293 rank=265 score=1.000 fqn=test2.SerializeTestCase2 heuristics={A:1.000}
id=11370 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.buildloggers.MergeLoggerTest heuristics={A:1.000}
id=12895 rank=265 score=1.000 fqn=it.imolinfo.test.client.TestExecuteLink heuristics={A:1.000}
id=14299 rank=265 score=1.000 fqn=com.zanthan.sequence.diagram.TestParser heuristics={A:1.000}
id=15870 rank=265 score=1.000 fqn=com.javaeedev.test.util.AccountTest heuristics={A:1.000}
id=11421 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.ProjectTest heuristics={A:1.000}
id=13123 rank=265 score=1.000 fqn=org.rifidi.emulator.processor.StartProcessorTest heuristics={A:1.000}
id=14548 rank=265 score=1.000 fqn=net.sourceforge.zdt.core.util.CedictParserTest heuristics={A:1.000}
id=16391 rank=265 score=1.000 fqn=org.mifos.accounts.fees.struts.action.FeeActionStrutsTest heuristics={A:1.000}
id=18701 rank=265 score=1.000 fqn=com.abbhsoft.ecommerce.dao.ItemDAOTest heuristics={A:1.000}
id=1821 rank=265 score=1.000 fqn=org.mbari.vars.annotation.ui.actions.ClearDatabaseCacheActionTest heuristics={A:1.000}
id=3375 rank=265 score=1.000 fqn=com.cyclopsgroup.levistone.torque.TorquePersistenceManagerTest heuristics={A:1.000}
id=4413 rank=265 score=1.000 fqn=tests.org.ntropa.build.channel.CommonRootResolverTest heuristics={A:1.000}
id=2649 rank=265 score=1.000 fqn=fit.ParseTest heuristics={A:1.000}
id=3913 rank=265 score=1.000 fqn=org.exist.numbering.DLNStorageTest heuristics={A:1.000}
id=5025 rank=265 score=1.000 fqn=ar.com.jiji.kaya.reflect.ReflectionServiceTest heuristics={A:1.000}
id=5533 rank=265 score=1.000 fqn=org.joda.time.TestDays heuristics={A:1.000}
id=7649 rank=265 score=1.000 fqn=com.kneobase.web.search.HitsIteratorTest heuristics={A:1.000}
id=8633 rank=265 score=1.000 fqn=ar.com.teracode.formula.FormulaSemanticTest heuristics={A:1.000}
id=9355 rank=265 score=1.000 fqn=org.acegisecurity.SecurityConfigTests heuristics={A:1.000}
id=10079 rank=265 score=1.000 fqn=org.tockit.plugin.tests.PluginClassLoaderTest heuristics={A:1.000}
id=11345 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.publishers.ExecutePublisherTest heuristics={A:1.000}
id=14210 rank=265 score=1.000 fqn=org.dataisland.induction.nutch.RDFNutchParserTester heuristics={A:1.000}
id=15787 rank=265 score=1.000 fqn=org.jpos.space.TSpaceTestCase heuristics={A:1.000}
id=18174 rank=265 score=1.000 fqn=org.mifos.platform.questionnaire.domain.QuestionnaireServiceTest heuristics={A:1.000}
id=19683 rank=265 score=1.000 fqn=info.jtrac.domain.FieldTest heuristics={A:1.000}
id=3506 rank=265 score=1.000 fqn=org.exist.xquery.test.ValueIndexTest heuristics={A:1.000}
id=2050 rank=265 score=1.000 fqn=it.imolinfo.jbi4corba.test.runtime.ServiceCreatorTest heuristics={A:1.000}
id=5489 rank=265 score=1.000 fqn=org.joda.time.TestInterval_Basics heuristics={A:1.000}
id=6002 rank=265 score=1.000 fqn=it.imolinfo.jbi4cics.test.mapping.coboltypes.JavaDoubleTypeMappingTest heuristics={A:1.000}
id=7488 rank=265 score=1.000 fqn=com.kneobase.driver.condition.TypeConditionTest heuristics={A:1.000}
id=8219 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.forms.TestForm heuristics={A:1.000}
id=9158 rank=265 score=1.000 fqn=org.acegisecurity.providers.cas.ticketvalidator.AbstractTicketValidatorTests heuristics={A:1.000}
id=9662 rank=265 score=1.000 fqn=org.dbunit.dataset.csv.CsvParserTest heuristics={A:1.000}
id=11171 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.ProjectXMLHelperTest heuristics={A:1.000}
id=11773 rank=265 score=1.000 fqn=org.sf.bluprints.ConfigurationParserTest heuristics={A:1.000}
id=17358 rank=265 score=1.000 fqn=org.mifos.customers.center.business.CenterBOTest heuristics={A:1.000}
id=19117 rank=265 score=1.000 fqn=org.dishevelled.identify.IdLabelTest heuristics={A:1.000}
id=1791 rank=265 score=1.000 fqn=test.org.mbari.jdo.castor.JdoDatabaseFactoryTest heuristics={A:1.000}
id=4362 rank=265 score=1.000 fqn=tests.org.ntropa.utility.StringUtilitiesTest heuristics={A:1.000}
id=5301 rank=265 score=1.000 fqn=edu.rice.cs.plt.iter.IterUtilTest heuristics={A:1.000}
id=5563 rank=265 score=1.000 fqn=org.joda.time.TestBasePartial heuristics={A:1.000}
id=7040 rank=265 score=1.000 fqn=net.sf.ngrease.ffp.ElementParserNgrImplTest heuristics={A:1.000}
id=1226 rank=265 score=1.000 fqn=org.smartfrog.test.unit.sfcore.languages.cdl.generate.TypeMapperTest heuristics={A:1.000}
id=3615 rank=265 score=1.000 fqn=org.exist.xmldb.test.ContentAsDOMTest heuristics={A:1.000}
id=2350 rank=265 score=1.000 fqn=org.apache.commons.cli.ApplicationTest heuristics={A:1.000}
id=4931 rank=265 score=1.000 fqn=tudu.service.impl.UserManagerImplTest heuristics={A:1.000}
id=5524 rank=265 score=1.000 fqn=org.joda.time.field.TestOffsetDateTimeField heuristics={A:1.000}
id=7566 rank=265 score=1.000 fqn=com.kneobase.driver.fs.FSRobotConfigurationTest heuristics={A:1.000}
id=9288 rank=265 score=1.000 fqn=org.acegisecurity.ui.cas.CasProcessingFilterEntryPointTests heuristics={A:1.000}
id=9964 rank=265 score=1.000 fqn=net.whippetcode.client.common.export.TabDelimitedExportTest heuristics={A:1.000}
id=11267 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.ForceOnlyTest heuristics={A:1.000}
id=15686 rank=265 score=1.000 fqn=iso.IFA_BINARYTest heuristics={A:1.000}
id=17885 rank=265 score=1.000 fqn=org.mifos.framework.struts.tags.XmlBuilderTest heuristics={A:1.000}
id=19553 rank=265 score=1.000 fqn=com.innodata.xiruss.snapcm.ResourceTest heuristics={A:1.000}
id=67 rank=265 score=1.000 fqn=info.jtrac.util.XmlUtilsTest heuristics={A:1.000}
id=3466 rank=265 score=1.000 fqn=org.exist.xquery.test.ConvertionsTest heuristics={A:1.000}
id=1892 rank=265 score=1.000 fqn=de.kunysch.localimdb.tests.ImdbParserTest heuristics={A:1.000}
id=4443 rank=265 score=1.000 fqn=tests.org.ntropa.build.jsp.ScriptWriterTest heuristics={A:1.000}
id=5961 rank=265 score=1.000 fqn=org.jfin.date.test.ScheduleGeneratorSanityCheckTest heuristics={A:1.000}
id=7403 rank=265 score=1.000 fqn=de.tum.in.botl.math.equationalSystemSolver.impl.EquationalSystemSolverTest heuristics={A:1.000}
id=8160 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.impl.TestJellyBuilderFactory heuristics={A:1.000}
id=9115 rank=265 score=1.000 fqn=org.acegisecurity.providers.cas.cache.EhCacheBasedTicketCacheTests heuristics={A:1.000}
id=9585 rank=265 score=1.000 fqn=org.acegisecurity.adapters.jboss.JbossAcegiLoginModuleTests heuristics={A:1.000}
id=11119 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.util.NamedXPathAwareChildTest heuristics={A:1.000}
id=13571 rank=265 score=1.000 fqn=de.schlund.pfixxml.util.XPathTest heuristics={A:1.000}
id=14994 rank=265 score=1.000 fqn=org.springframework.richclient.settings.support.ArrayUtilTests heuristics={A:1.000}
id=17243 rank=265 score=1.000 fqn=org.mifos.config.util.helpers.ConfigurationIntializerIntegrationTest heuristics={A:1.000}
id=18961 rank=265 score=1.000 fqn=org.dishevelled.iconbundle.impl.IconBundleKeyTest heuristics={A:1.000}
id=18517 rank=265 score=1.000 fqn=de.fzj.unicore.aggregator.TestGetRegitsryEntries heuristics={A:1.000}
id=19747 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.platform.swing.builder.components.TestSwingComponentManager heuristics={A:1.000}
id=3586 rank=265 score=1.000 fqn=org.exist.xmldb.test.RemoteDBTest heuristics={A:1.000}
id=4680 rank=265 score=1.000 fqn=com.luntsys.luntbuild.test.TestLuntbuild heuristics={A:1.000}
id=5512 rank=265 score=1.000 fqn=org.joda.time.convert.TestStringConverter heuristics={A:1.000}
id=7543 rank=265 score=1.000 fqn=com.kneobase.driver.category.CategoryElementTest heuristics={A:1.000}
id=8368 rank=265 score=1.000 fqn=net.sf.jguiraffe.config.TestCCObjectConfig heuristics={A:1.000}
id=9232 rank=265 score=1.000 fqn=org.acegisecurity.providers.TestingAuthenticationTokenTests heuristics={A:1.000}
id=9894 rank=265 score=1.000 fqn=com.phenix.pct.RCodeInfoTest heuristics={A:1.000}
id=11229 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.CompoundTest heuristics={A:1.000}
id=12205 rank=265 score=1.000 fqn=test.org.softnetwork.controller.xml.TestDeployTool heuristics={A:1.000}
id=13909 rank=265 score=1.000 fqn=net.sf.jameleon.util.InstanceSerializerTest heuristics={A:1.000}
id=15566 rank=265 score=1.000 fqn=org.unitils.reflectionassert.ReflectionAssertPropertiesTest heuristics={A:1.000}
id=17742 rank=265 score=1.000 fqn=org.mifos.framework.components.customTableTag.TableTagParserTest heuristics={A:1.000}
id=19451 rank=265 score=1.000 fqn=com.technoetic.xplanner.security.module.AbstractLoginModuleTestCase heuristics={A:1.000}
id=5466 rank=265 score=1.000 fqn=org.joda.time.TestDateTime_Constructors heuristics={A:1.000}
id=5894 rank=265 score=1.000 fqn=com._17od.upm.transport.TestHTTPTransport heuristics={A:1.000}
id=7154 rank=265 score=1.000 fqn=net.sf.ngrease.ffp.ByteArrayConverterTest heuristics={A:1.000}
id=8106 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.event.filter.AbstractEventFilterTest heuristics={A:1.000}
id=9071 rank=265 score=1.000 fqn=org.acegisecurity.taglibs.authz.AuthorizeTagCustomGrantedAuthorityTests heuristics={A:1.000}
id=9534 rank=265 score=1.000 fqn=org.acegisecurity.intercept.AbstractSecurityInterceptorTests heuristics={A:1.000}
id=10920 rank=265 score=1.000 fqn=org.yactu.tools.streams.UsefulStreamClientTest heuristics={A:1.000}
id=11470 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.LogTest heuristics={A:1.000}
id=13415 rank=265 score=1.000 fqn=org.helianto.core.mail.compose.BasicMailMessageComposerTests heuristics={A:1.000}
id=17007 rank=265 score=1.000 fqn=org.mifos.application.holiday.persistence.HolidayDaoHibernateIntegrationTest heuristics={A:1.000}
id=18782 rank=265 score=1.000 fqn=net.sf.classifier4J.vector.VectorClassifierTest heuristics={A:1.000}
id=2976 rank=265 score=1.000 fqn=org.rubypeople.rdt.debug.core.tests.FTC_ReadStrategyTest heuristics={A:1.000}
id=4297 rank=265 score=1.000 fqn=org.jvoicexml.application.TestJVoiceXmlApplication heuristics={A:1.000}
id=5143 rank=265 score=1.000 fqn=org.jivesoftware.smack.filter.ToContainsFilterTest heuristics={A:1.000}
id=5548 rank=265 score=1.000 fqn=org.joda.time.format.TestDateTimeFormatterBuilder heuristics={A:1.000}
id=6943 rank=265 score=1.000 fqn=datadog.db.model.DatabaseTest heuristics={A:1.000}
id=7729 rank=265 score=1.000 fqn=com.kneobase.extractors.HtmlJTidyBuilderTest heuristics={A:1.000}
id=9424 rank=265 score=1.000 fqn=org.acegisecurity.securechannel.ChannelProcessingFilterTests heuristics={A:1.000}
id=10407 rank=265 score=1.000 fqn=net.sourceforge.toscanaj.controller.db.tests.DumpSqlScriptTest heuristics={A:1.000}
id=11390 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.labelincrementers.PropertyFileLabelIncrementerTest heuristics={A:1.000}
id=13041 rank=265 score=1.000 fqn=org.jnode.test.net.ethernet.EthernetAddressTest heuristics={A:1.000}
id=17416 rank=265 score=1.000 fqn=org.mifos.customers.client.business.ClientIntegrationTest heuristics={A:1.000}
id=9002 rank=265 score=1.000 fqn=org.acegisecurity.util.FilterChainProxyTests heuristics={A:1.000}
id=9468 rank=265 score=1.000 fqn=org.acegisecurity.intercept.method.AbstractMethodDefinitionSourceTests heuristics={A:1.000}
id=10695 rank=265 score=1.000 fqn=test.com.ek.mitapp.excel.ExcelUtilTest heuristics={A:1.000}
id=11447 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.bootstrappers.P4BootstrapperTest heuristics={A:1.000}
id=14738 rank=265 score=1.000 fqn=net.objectlab.qalab.m2.util.XmlTransformerTest heuristics={A:1.000}
id=16684 rank=265 score=1.000 fqn=org.mifos.accounts.productdefinition.business.ProductCategoryBOIntegrationTest heuristics={A:1.000}
id=18712 rank=265 score=1.000 fqn=com.abbhsoft.faq.dao.QuestionsDAOTest heuristics={A:1.000}
id=1846 rank=265 score=1.000 fqn=org.mbari.vars.query.service.SelfClearingKnowledgeBaseCacheTest heuristics={A:1.000}
id=1643 rank=265 score=1.000 fqn=org.apache.commons.collections15.TestExtendedProperties heuristics={A:1.000}
id=2723 rank=265 score=1.000 fqn=net.sourceforge.cobertura.util.IOUtilTest heuristics={A:1.000}
id=4008 rank=265 score=1.000 fqn=net.sf.sensor.timer.TimerStatisticsFilterTest heuristics={A:1.000}
id=5052 rank=265 score=1.000 fqn=ar.com.jiji.kaya.spring.DaoAutoWirerTest heuristics={A:1.000}
id=5538 rank=265 score=1.000 fqn=org.joda.time.TestSeconds heuristics={A:1.000}
id=6777 rank=265 score=1.000 fqn=net.innig.macker.rule.MackerRegexTest heuristics={A:1.000}
id=7703 rank=265 score=1.000 fqn=com.kneobase.extractors.JPGTest heuristics={A:1.000}
id=8688 rank=265 score=1.000 fqn=org.erlide.testing.erlang.AbstractErlangTest heuristics={A:1.000}
id=9380 rank=265 score=1.000 fqn=org.acegisecurity.vote.AuthenticatedVoterTests heuristics={A:1.000}
id=10225 rank=265 score=1.000 fqn=net.sourceforge.retroweaver.tests.AbstractTest heuristics={A:1.000}
id=11359 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.publishers.ClearCaseBaselinePublisherTest heuristics={A:1.000}
id=12891 rank=265 score=1.000 fqn=it.imolinfo.test.client.TestSetVariableSuccessInOneRow heuristics={A:1.000}
id=14228 rank=265 score=1.000 fqn=org.dataisland.primitives.format.LongDataIslandFormatTestCase heuristics={A:1.000}
id=15838 rank=265 score=1.000 fqn=net.pieroxy.sdoss.tests.TestUtils heuristics={A:1.000}
id=18284 rank=265 score=1.000 fqn=org.mifos.rest.approval.aop.AspectJApprovalInterceptorTest heuristics={A:1.000}
id=19706 rank=265 score=1.000 fqn=com.brimarx.internet.stack.iterable.SimpleChunkStreamParserTest heuristics={A:1.000}
id=937 rank=265 score=1.000 fqn=net.translatorama.got.user.management.MessageManagerTest heuristics={A:1.000}
id=3544 rank=265 score=1.000 fqn=org.exist.validation.test.XQueryValidationFunctionsTest heuristics={A:1.000}
id=2185 rank=265 score=1.000 fqn=com.sdm.util.model.AbstractValueModelTest heuristics={A:1.000}
id=3835 rank=265 score=1.000 fqn=org.exist.xmldb.ContentAsDOMTest heuristics={A:1.000}
id=4579 rank=265 score=1.000 fqn=com.tomgibara.pronto.util.FactoryHelperTest heuristics={A:1.000}
id=5494 rank=265 score=1.000 fqn=org.joda.time.TestLocalDateTime_Properties heuristics={A:1.000}
id=6023 rank=265 score=1.000 fqn=com.illposed.osc.test.OSCBundleTest heuristics={A:1.000}
id=7508 rank=265 score=1.000 fqn=com.kneobase.driver.rdbms.condition.DBColumnEqualsTest heuristics={A:1.000}
id=8275 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.layout.TestCellGroup heuristics={A:1.000}
id=9178 rank=265 score=1.000 fqn=org.acegisecurity.providers.dao.cache.EhCacheBasedUserCacheTests heuristics={A:1.000}
id=11184 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.MavenSnapshotDependencyTest heuristics={A:1.000}
id=11973 rank=265 score=1.000 fqn=sourcediff.parse.JavaParserTest heuristics={A:1.000}
id=15329 rank=265 score=1.000 fqn=backend.parser.kegg.test.TestSerialisation heuristics={A:1.000}
id=14425 rank=265 score=1.000 fqn=net.sf.jpd.bt.BTDownloaderTest heuristics={A:1.000}
id=16219 rank=265 score=1.000 fqn=org.mifos.accounts.business.AccountActionEntityIntegrationTest heuristics={A:1.000}
id=18651 rank=265 score=1.000 fqn=org.lockss.test.TestInternalSocket heuristics={A:1.000}
id=19837 rank=265 score=1.000 fqn=org.helianto.core.creation.UserCreatorTests heuristics={A:1.000}
id=3769 rank=265 score=1.000 fqn=org.exist.xquery.NamespaceUpdateTest heuristics={A:1.000}
id=3293 rank=265 score=1.000 fqn=net.sf.wallace.mina.IMAP4ProtocolHandlerTest heuristics={A:1.000}
id=4388 rank=265 score=1.000 fqn=tests.org.ntropa.build.mapper.LinkFileTest heuristics={A:1.000}
id=5462 rank=265 score=1.000 fqn=org.joda.time.TestDateTimeFieldType heuristics={A:1.000}
id=5574 rank=265 score=1.000 fqn=org.joda.time.TestDurationField heuristics={A:1.000}
id=1360 rank=265 score=1.000 fqn=jat.forces.unittest.ForceModelTest heuristics={A:1.000}
id=3641 rank=265 score=1.000 fqn=org.exist.dom.test.BasicNodeSetTest heuristics={A:1.000}
id=2598 rank=265 score=1.000 fqn=fitnesse.wikitext.widgets.ParentWidgetTest heuristics={A:1.000}
id=5014 rank=265 score=1.000 fqn=ar.com.jiji.kaya.utils.ValidateUtilsTest heuristics={A:1.000}
id=5529 rank=265 score=1.000 fqn=org.joda.time.field.TestMillisDurationField heuristics={A:1.000}
id=7586 rank=265 score=1.000 fqn=com.kneobase.search.query.FullTextQueryTest heuristics={A:1.000}
id=9335 rank=265 score=1.000 fqn=org.acegisecurity.ui.webapp.AuthenticationProcessingFilterEntryPointTests heuristics={A:1.000}
id=10030 rank=265 score=1.000 fqn=com.philemonworks.selfdiagnose.test.TasksTest heuristics={A:1.000}
id=11313 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.publishers.sfee.SfeeDocumentManagerPublisherTest heuristics={A:1.000}
id=12705 rank=265 score=1.000 fqn=org.jgenesis.helper.FormatterTest heuristics={A:1.000}
id=14153 rank=265 score=1.000 fqn=org.openjf.usergroup.UserTest heuristics={A:1.000}
id=15756 rank=265 score=1.000 fqn=org.jpos.iso.LeftPadderTest heuristics={A:1.000}
id=17995 rank=265 score=1.000 fqn=org.mifos.reports.business.service.ReportsDataServiceTest heuristics={A:1.000}
id=19632 rank=265 score=1.000 fqn=org.lito.export.bibtex.ExportBibTeXTest heuristics={A:1.000}
id=4449 rank=265 score=1.000 fqn=tests.org.ntropa.build.html.MarkUpAttributesTest heuristics={A:1.000}
id=5992 rank=265 score=1.000 fqn=it.imolinfo.jbi4cics.test.mapping.commarea.OccursCommareaMappingTest heuristics={A:1.000}
id=7439 rank=265 score=1.000 fqn=de.tum.in.botl.transformer.impl.TransformerTest heuristics={A:1.000}
id=8199 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.action.TestActionInvoker heuristics={A:1.000}
id=9138 rank=265 score=1.000 fqn=org.acegisecurity.providers.cas.proxy.NamedCasProxyDeciderTests heuristics={A:1.000}
id=9624 rank=265 score=1.000 fqn=samples.annotations.BankTests heuristics={A:1.000}
id=11649 rank=265 score=1.000 fqn=edu.iu.iv.toolkits.vwtk.test.datamodel.user.db.TestUserDatabase heuristics={A:1.000}
id=13623 rank=265 score=1.000 fqn=ie.omk.smpp.util.TestAPIConfig heuristics={A:1.000}
id=15014 rank=265 score=1.000 fqn=org.springframework.richclient.settings.support.TableMementoTests heuristics={A:1.000}
id=17311 rank=265 score=1.000 fqn=jargs.test.gnu.CmdLineParserTestCase heuristics={A:1.000}
id=19105 rank=265 score=1.000 fqn=org.dishevelled.commandline.ArgumentListTest heuristics={A:1.000}
id=3023 rank=265 score=1.000 fqn=junittests.JavaParserTest heuristics={A:1.000}
id=4315 rank=265 score=1.000 fqn=org.jvoicexml.interpreter.grammar.TestGrammarProcessorHelper heuristics={A:1.000}
id=5228 rank=265 score=1.000 fqn=edu.rice.cs.util.text.SWTDocumentAdapterTest heuristics={A:1.000}
id=5555 rank=265 score=1.000 fqn=org.joda.time.format.TestISOPeriodFormatParsing heuristics={A:1.000}
id=7747 rank=265 score=1.000 fqn=net.sf.cannagrower.data.EventTest heuristics={A:1.000}
id=8988 rank=265 score=1.000 fqn=org.acegisecurity.event.authorization.AuthenticationCredentialsNotFoundEventTests heuristics={A:1.000}
id=9450 rank=265 score=1.000 fqn=org.acegisecurity.securechannel.SecureChannelProcessorTests heuristics={A:1.000}
id=1185 rank=265 score=1.000 fqn=org.smartfrog.test.process.NoProcessTest heuristics={A:1.000}
id=2340 rank=265 score=1.000 fqn=org.apache.commons.cli.ParseRequiredTest heuristics={A:1.000}
id=5520 rank=265 score=1.000 fqn=org.joda.time.field.TestFieldUtils heuristics={A:1.000}
id=6303 rank=265 score=1.000 fqn=net.sf.jgabl2.graph.adapt.EdgeIndexAccessorTest heuristics={A:1.000}
id=7559 rank=265 score=1.000 fqn=com.kneobase.driver.documentbuilder.LinkBuilderTest heuristics={A:1.000}
id=8391 rank=265 score=1.000 fqn=net.sf.jguiraffe.resources.impl.bundle.TestBundleResourceLoader heuristics={A:1.000}
id=9257 rank=265 score=1.000 fqn=org.acegisecurity.adapters.AuthByAdapterTests heuristics={A:1.000}
id=9919 rank=265 score=1.000 fqn=net.sourceforge.voctutor.io.XmlWriterTest heuristics={A:1.000}
id=11243 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.ClearCaseTest heuristics={A:1.000}
id=12510 rank=265 score=1.000 fqn=games.strategy.engine.message.RemoteMessengerTest heuristics={A:1.000}
id=15633 rank=265 score=1.000 fqn=iso.IFB_LLLHCHARTest heuristics={A:1.000}
id=17823 rank=265 score=1.000 fqn=org.mifos.framework.NamingConsistencyTest heuristics={A:1.000}
id=19504 rank=265 score=1.000 fqn=com.innodata.xiruss.repository.RepositoryTest heuristics={A:1.000}
id=5472 rank=265 score=1.000 fqn=org.joda.time.chrono.TestGJChronology heuristics={A:1.000}
id=5947 rank=265 score=1.000 fqn=org.jfin.date.test.holiday.defaultimpl.DateAdjustmentTest heuristics={A:1.000}
id=7291 rank=265 score=1.000 fqn=org.tubo.resource.baseimpl.BaseManagerImplTest heuristics={A:1.000}
id=8136 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.components.TestComponentBuilderData heuristics={A:1.000}
id=9089 rank=265 score=1.000 fqn=org.acegisecurity.providers.rcp.RemoteAuthenticationManagerImplTests heuristics={A:1.000}
id=9565 rank=265 score=1.000 fqn=org.acegisecurity.concurrent.ConcurrentSessionControllerImplTests heuristics={A:1.000}
id=11085 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.PluginXMLHelperTest heuristics={A:1.000}
id=11494 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.listeners.CurrentBuildStatusListenerTest heuristics={A:1.000}
id=13470 rank=265 score=1.000 fqn=org.helianto.process.creation.ResourceCreatorImplTests heuristics={A:1.000}
id=14875 rank=265 score=1.000 fqn=org.springframework.richclient.security.DefaultApplicationSecurityManagerTests heuristics={A:1.000}
id=17199 rank=265 score=1.000 fqn=org.mifos.config.AccountingRulesTest heuristics={A:1.000}
id=18953 rank=265 score=1.000 fqn=org.dishevelled.iconbundle.IconSizeTest heuristics={A:1.000}
id=1026 rank=265 score=1.000 fqn=org.tracide.core.remoting.xmlrpc.XmlRpcServiceUtilsTest heuristics={A:1.000}
